1.6808 -53.8009 -53.8009 2 1 0
1.68079 -53.7593 -53.7593 2 1 0
1.68077 -53.7178 -53.7178 2 1 0
1.68076 -53.6764 -53.6764 2 1 0
1.68075 -53.635 -53.635 2 1 0
1.68074 -53.5937 -53.5937 2 1 0
1.68073 -53.5526 -53.5526 2 1 0
1.68072 -53.5115 -53.5115 2 1 0
1.68071 -53.4705 -53.4705 2 1 0
1.6807 -53.4296 -53.4296 2 1 0
1.68069 -53.3888 -53.3888 2 1 0
1.68069 -53.3481 -53.3481 2 1 0
1.68068 -53.3075 -53.3075 2 1 0
1.68067 -53.267 -53.267 2 1 0
1.68067 -53.2266 -53.2266 2 1 0
1.68066 -53.1862 -53.1862 2 1 0
1.68066 -53.146 -53.146 2 1 0
1.68065 -53.1059 -53.1059 2 1 0
1.68065 -53.0659 -53.0659 2 1 0
1.68065 -53.026 -53.026 2 1 0
1.68065 -52.9863 -52.9863 2 1 0
1.68065 -52.9466 -52.9466 2 1 0
1.68064 -52.907 -52.907 2 1 0
1.68064 -52.8694 -52.8694 2 1 0
1.68064 -52.8301 -52.8301 2 1 0
1.68065 -52.7908 -52.7908 2 1 0
1.68065 -52.7516 -52.7516 2 1 0
1.68065 -52.7126 -52.7126 2 1 0
1.68065 -52.6737 -52.6737 2 1 0
1.68065 -52.6348 -52.6348 2 1 0
1.68066 -52.5961 -52.5961 2 1 0
1.68066 -52.5575 -52.5575 2 1 0
1.68067 -52.519 -52.519 2 1 0
1.68067 -52.4806 -52.4806 2 1 0
1.68068 -52.4423 -52.4423 2 1 0
1.68068 -52.4042 -52.4042 2 1 0
1.68069 -52.3661 -52.3661 2 1 0
1.6807 -52.3282 -52.3282 2 1 0
1.6807 -52.2903 -52.2903 2 1 0
1.68071 -52.2526 -52.2526 2 1 0
1.68072 -52.215 -52.215 2 1 0
1.68073 -52.1774 -52.1774 2 1 0
1.68074 -52.14 -52.14 2 1 0
1.68075 -52.1027 -52.1027 2 1 0
1.68076 -52.0655 -52.0655 2 1 0
1.68077 -52.0285 -52.0285 2 1 0
1.68077 -51.9915 -51.9915 2 1 0
1.68079 -51.9546 -51.9546 2 1 0
1.6808 -51.9178 -51.9178 2 1 0
1.68081 -51.8812 -51.8812 2 1 0
1.68082 -51.8446 -51.8446 2 1 0
1.68083 -51.8082 -51.8082 2 1 0
1.68084 -51.7718 -51.7718 2 1 0
1.68085 -51.7356 -51.7356 2 1 0
1.68086 -51.6994 -51.6994 2 1 0
1.68087 -51.6634 -51.6634 2 1 0
1.68088 -51.6275 -51.6275 2 1 0
1.68089 -51.5916 -51.5916 2 1 0
